chrom	start	end	gene_polyA	feature	strand
2R	13515351	13515416	NM_137036_13517452	last_intron	+
2R	13518139	13518537	NM_001014524_13517987	last_intron	-
2R	13518139	13518537	NM_001014526_13513132	last_intron	-
2R	13518855	13518976	NM_001014525_13518239	last_intron	-
2R	13522120	13522315	NM_166000_13523375	last_intron	+
2R	13538049	13538197	NM_001169674_13537371	last_intron	-
2R	13548894	13548953	NM_001103832_13548244	last_intron	-
2R	13554681	13555026	NM_137042_13555606	last_intron	+
2R	13571965	13572029	NM_137045_13571524	last_intron	-
2R	13571965	13572029	NM_166009_13570595	last_intron	-
2R	13581336	13581493	NM_001274028_13580313	last_intron	-
2R	13581336	13581493	NM_001274029_13580586	last_intron	-
2R	13595859	13595922	NM_137047_13596557	last_intron	+
2R	13604796	13604863	NM_001103833_13604574	last_intron	-
2R	13604796	13604863	NM_001299461_13604495	last_intron	-
2R	13692301	13692537	NM_137053_13691707	last_intron	-
2R	13746341	13746405	NM_001299462_13749367	last_intron	+
2R	13756734	13756790	NM_137054_13758971	last_intron	+
2R	13776436	13786872	NM_137055_13787802	last_intron	+
2R	13804455	13804837	NM_137057_13805231	last_intron	+
2R	13817609	13817887	NM_001259374_13819571	last_intron	+
2R	13817609	13817887	NM_001259375_13818323	last_intron	+
2R	13820969	13821035	NM_001259376_13819624	last_intron	-
2R	13825157	13825210	NM_137059_13825572	last_intron	+
2R	13830718	13830777	NM_001299464_13833503	last_intron	+
2R	13830718	13830777	NM_001299465_13831359	last_intron	+
2R	13830718	13830777	NM_166011_13832914	last_intron	+
2R	13834846	13834966	NM_001299466_13833575	last_intron	-
2R	13834846	13834966	NM_137061_13833860	last_intron	-
2R	13838047	13838488	NM_137062_13839363	last_intron	+
2R	13841317	13841380	NM_137063_13841743	last_intron	+
2R	13843336	13843539	NM_137064_13841761	last_intron	-
2R	13849457	13849511	NM_137065_13849832	last_intron	+
2R	13853115	13853180	NM_137066_13852947	last_intron	-
2R	13854918	13854974	NM_137067_13854578	last_intron	-
2R	13856497	13856552	NM_137068_13856150	last_intron	-
2R	13861290	13861628	NM_001299467_13860349	last_intron	-
2R	13862235	13862297	NM_001032245_13863579	last_intron	+
2R	13862235	13862297	NM_137071_13864156	last_intron	+
2R	13865495	13865756	NM_001259379_13864237	last_intron	-
2R	13865495	13866060	NM_001144185_13864237	last_intron	-
2R	13865495	13866448	NM_001144186_13864237	last_intron	-
2R	13865495	13866448	NM_001259384_13864818	last_intron	-
2R	13942750	13942806	NM_137072_13942534	last_intron	-
2R	13948110	13948176	NM_001259385_13943387	last_intron	-
2R	13948110	13948176	NM_079010_13945409	last_intron	-
2R	13948110	13948176	NM_166020_13947537	last_intron	-
2R	13948110	13948176	NM_166021_13943747	last_intron	-
2R	13955044	13955214	NM_001032246_13955664	last_intron	+
2R	13959099	13959204	NM_001144192_13958545	last_intron	-
2R	13959398	13959567	NM_001144190_13958545	last_intron	-
2R	13966969	13967029	NM_001201992_13967981	last_intron	+
2R	13969602	13969671	NM_057935_13969902	last_intron	+
2R	13970304	13970353	NM_001299469_13969910	last_intron	-
2R	13974410	13974590	NM_001201994_13972984	last_intron	-
2R	13984140	13984197	NM_001274031_13984893	last_intron	+
2R	13985846	13985989	NM_001201996_13984815	last_intron	-
2R	13987471	13988372	NM_144124_13986426	last_intron	-
2R	13988437	13988497	NM_079012_13987549	last_intron	-
2R	14039968	14058768	NM_206109_14058882	last_intron	+
2R	14057196	14057261	NM_001299472_14060356	last_intron	+
2R	14057196	14057261	NM_080376_14058697	last_intron	+
2R	14063913	14063977	NM_001259386_14060456	last_intron	-
2R	14063913	14063977	NM_001299473_14061499	last_intron	-
2R	14090792	14090855	NM_001144193_14090972	last_intron	+
2R	14091571	14091635	NM_137082_14091814	last_intron	+
2R	14091571	14091644	NM_001259387_14091814	last_intron	+
2R	14149179	14149233	NM_001274033_14148263	last_intron	-
2R	14156429	14156485	NM_137084_14157106	last_intron	+
2R	14157146	14157206	NM_144123_14157050	last_intron	-
2R	14159056	14159132	NM_137085_14159434	last_intron	+
2R	14161091	14161150	NM_001299476_14159096	last_intron	-
2R	14161091	14161150	NM_137086_14159391	last_intron	-
2R	14161580	14161635	NM_001299477_14163054	last_intron	+
2R	14161580	14161635	NM_137087_14162821	last_intron	+
2R	14164136	14164190	NM_001299478_14163066	last_intron	-
2R	14165724	14166142	NM_137089_14166991	last_intron	+
2R	14167554	14167663	NM_001274037_14168233	last_intron	+
2R	14169522	14169569	NM_137091_14170233	last_intron	+
2R	14172683	14172746	NM_001201997_14172998	last_intron	+
2R	14172683	14172746	NM_137092_14172923	last_intron	+
2R	14173303	14173368	NM_079013_14172986	last_intron	-
2R	14179254	14179312	NM_001144194_14180228	last_intron	+
2R	14179931	14181210	NM_001103834_14182838	last_intron	+
2R	14180819	14181210	NM_001103835_14182838	last_intron	+
2R	14188048	14188105	NM_137093_14198368	last_intron	+
2R	14200296	14200368	NM_137094_14198478	last_intron	-
2R	14203219	14203357	NM_079015_14201390	last_intron	-
2R	14215702	14215950	NM_001299481_14215359	last_intron	-
2R	14215702	14215950	NM_137095_14215096	last_intron	-
2R	14229295	14229412	NM_137096_14230620	last_intron	+
2R	14230838	14230894	NM_001299482_14230611	last_intron	-
2R	14236775	14236838	NM_137098_14235787	last_intron	-
2R	14242877	14242965	NM_137099_14243655	last_intron	+
2R	14245684	14245758	NM_137100_14246066	last_intron	+
2R	14252124	14252186	NM_079016_14252597	last_intron	+
2R	14253288	14253351	NM_001299485_14252598	last_intron	-
2R	14258369	14258431	NM_137101_14258787	last_intron	+
2R	14260415	14260487	NM_137102_14261150	last_intron	+
2R	14261920	14261979	NM_001299486_14261206	last_intron	-
2R	14270174	14270540	NM_166045_14268772	last_intron	-
2R	14274416	14274478	NM_001299487_14275038	last_intron	+
2R	14274416	14274478	NM_137104_14275495	last_intron	+
2R	14292182	14292228	NM_001144197_14293019	last_intron	+
2R	14292182	14292228	NM_001259388_14295555	last_intron	+
2R	14298213	14298374	NM_001038856_14298895	last_intron	+
2R	14298213	14298374	NM_001038858_14300095	last_intron	+
2R	14300367	14300424	NM_137106_14300103	last_intron	-
2R	14351168	14351236	NM_001103837_14351802	last_intron	+
2R	14354741	14354804	NM_137109_14355674	last_intron	+
2R	14356950	14357135	NM_137110_14355769	last_intron	-
2R	14365171	14365226	NM_001259392_14365473	last_intron	+
2R	14366352	14366474	NM_001103840_14366658	last_intron	+
2R	14367612	14367675	NM_001103841_14367874	last_intron	+
2R	14368824	14368877	NM_001103842_14369067	last_intron	+
2R	14369988	14370048	NM_001103843_14370326	last_intron	+
2R	14370729	14370786	NM_166050_14370331	last_intron	-
2R	14370870	14370928	NM_206110_14370331	last_intron	-
2R	14372555	14372611	NM_166051_14373006	last_intron	+
2R	14373361	14373420	NM_166053_14373808	last_intron	+
2R	14373954	14374013	NM_001103844_14373829	last_intron	-
2R	14374786	14374843	NM_137115_14374462	last_intron	-
2R	14375944	14375998	NM_166054_14376677	last_intron	+
2R	14384909	14384974	NM_137116_14385359	last_intron	+
2R	14409739	14409800	NM_001299489_14409295	last_intron	-
2R	14410418	14410724	NM_137118_14410017	last_intron	-
2R	14428744	14431907	NM_166055_14427336	last_intron	-
2R	14462106	14462182	NM_001103845_14465881	last_intron	+
2R	14496579	14496646	NM_001316420_14497312	last_intron	+
2R	14497443	14498556	NM_206111_14497347	last_intron	-
2R	14501296	14501353	NM_166056_14498696	last_intron	-
2R	14510160	14510222	NM_001014527_14510700	last_intron	+
2R	14510463	14511004	NM_001274040_14512493	last_intron	+
2R	14510494	14511004	NM_001274041_14512493	last_intron	+
2R	14513066	14515068	NM_137124_14512559	last_intron	-
2R	14514456	14514803	NM_166058_14514992	last_intron	+
2R	14545775	14546062	NM_166059_14544150	last_intron	-
2R	14553973	14554044	NM_001274044_14553765	last_intron	-
2R	14571311	14571376	NM_001274045_14570810	last_intron	-
2R	14571311	14571459	NM_079018_14570810	last_intron	-
2R	14584010	14584117	NM_001274042_14587917	last_intron	+
2R	14584010	14584117	NM_001274043_14585321	last_intron	+
2R	14593043	14593213	NM_001299491_14595617	last_intron	+
2R	14596386	14596443	NM_079019_14595611	last_intron	-
2R	14601403	14601461	NM_166060_14602010	last_intron	+
2R	14602442	14602503	NM_057415_14602004	last_intron	-
2R	14605105	14605166	NM_137127_14604549	last_intron	-
2R	14606192	14606243	NM_001299493_14605652	last_intron	-
2R	14606861	14606928	NM_206115_14606307	last_intron	-
2R	14607833	14607897	NM_137128_14607154	last_intron	-
2R	14619170	14619233	NM_143780_14619681	last_intron	+
2R	14620562	14620617	NM_137129_14619798	last_intron	-
2R	14630331	14630387	NM_137130_14631023	last_intron	+
2R	14640454	14640543	NM_137131_14640214	last_intron	-
2R	14645556	14645613	NM_001299495_14646344	last_intron	+
2R	14645556	14645613	NM_137132_14646151	last_intron	+
2R	14657499	14657666	NM_137133_14656798	last_intron	-
2R	14671144	14671208	NM_001169680_14671675	last_intron	+
2R	14672385	14672653	NM_001299498_14671396	last_intron	-
2R	14672385	14672653	NM_166063_14671953	last_intron	-
2R	14675228	14675299	NM_001274046_14674606	last_intron	-
2R	14741362	14741466	NM_001259394_14739359	last_intron	-
2R	14741362	14741466	NM_137139_14740366	last_intron	-
2R	14747653	14747717	NM_079021_14748215	last_intron	+
2R	14749508	14749572	NM_001169681_14750165	last_intron	+
2R	14749508	14749572	NM_079022_14750074	last_intron	+
2R	14750716	14750782	NM_001259396_14750166	last_intron	-
2R	14750716	14750782	NM_166065_14750268	last_intron	-
2R	14752742	14752945	NM_166066_14753269	last_intron	+
2R	14753890	14753950	NM_001144198_14753337	last_intron	-
2R	14753890	14753986	NM_137140_14753337	last_intron	-
2R	14756713	14756793	NM_137141_14757072	last_intron	+
2R	14757178	14757240	NM_137142_14757064	last_intron	-
2R	14758606	14758674	NM_001274048_14757907	last_intron	-
2R	14758619	14758674	NM_137143_14757907	last_intron	-
2R	14762796	14762918	NM_001274049_14761156	last_intron	-
2R	14762796	14762918	NM_001274050_14759646	last_intron	-
2R	14770829	14771799	NM_079023_14772630	last_intron	+
2R	14771642	14771799	NM_001259399_14772630	last_intron	+
2R	14774007	14774179	NM_166070_14772650	last_intron	-
2R	14774007	14774968	NM_001103847_14772650	last_intron	-
2R	14809523	14809585	NM_137147_14809931	last_intron	+
2R	14818915	14818987	NM_137148_14817857	last_intron	-
2R	14832955	14833171	NM_166072_14833951	last_intron	+
2R	14833478	14833534	NM_137149_14833951	last_intron	+
2R	14843643	14843707	NM_001274052_14843128	last_intron	-
2R	14843643	14843707	NM_080377_14842720	last_intron	-
2R	14847764	14847815	NM_001274053_14846064	last_intron	-
2R	14850109	14850162	NM_137151_14848621	last_intron	-
2R	14853555	14853613	NM_058120_14853948	last_intron	+
2R	14857845	14857907	NM_001014528_14857447	last_intron	-
2R	14859199	14859255	NM_001014529_14858845	last_intron	-
2R	14862121	14862194	NM_001202002_14861156	last_intron	-
2R	14862121	14862194	NM_001299501_14860936	last_intron	-
2R	14868171	14868232	NM_001169682_14866613	last_intron	-
2R	14870312	14870919	NM_001169683_14869646	last_intron	-
2R	14872868	14872935	NM_001299502_14873465	last_intron	+
2R	14872868	14872935	NM_001299503_14873705	last_intron	+
2R	14875063	14875123	NM_001299504_14875739	last_intron	+
2R	14875063	14875123	NM_143761_14875558	last_intron	+
2R	14876947	14877012	NM_137156_14877654	last_intron	+
2R	14878886	14878940	NM_137157_14879533	last_intron	+
2R	14878886	14878950	NM_001299505_14879752	last_intron	+
2R	14880177	14880230	NM_079024_14879356	last_intron	-
2R	14883217	14883345	NM_137158_14884046	last_intron	+
2R	14885716	14885769	NM_137159_14885264	last_intron	-
2R	14887819	14887878	NM_079025_14887171	last_intron	-
2R	14898478	14899184	NM_001299506_14901095	last_intron	+
2R	14902140	14902202	NM_001103848_14901475	last_intron	-
2R	14930627	14930686	NM_001202006_14930083	last_intron	-
2R	14930627	14930686	NM_001202007_14929703	last_intron	-
2R	14933596	14933666	NM_144120_14933913	last_intron	+
2R	14938843	14938904	NM_001202009_14939959	last_intron	+
2R	14938843	14938904	NM_137163_14940722	last_intron	+
2R	14944058	14944138	NM_137164_14944469	last_intron	+
2R	14945227	14946149	NM_080153_14944458	last_intron	-
2R	14946090	14946149	NM_001274056_14945114	last_intron	-
2R	14946417	14946476	NM_001043076_14946106	last_intron	-
2R	14946417	14946476	NM_001043077_14945114	last_intron	-
2R	14978706	14978836	NM_001299508_14980584	last_intron	+
2R	14978706	14978836	NM_001299509_14980795	last_intron	+
2R	14988083	14988142	NM_206116_14987660	last_intron	-
2R	14989859	14989922	NM_137166_14991336	last_intron	+
2R	14992901	14992954	NM_206117_14992332	last_intron	-
2R	14993428	14993511	NM_137168_14992523	last_intron	-
2R	15013362	15013433	NM_001259400_15013047	last_intron	-
2R	15024709	15024776	NM_166079_15024375	last_intron	-
2R	15040521	15040750	NM_001299510_15042134	last_intron	+
2R	15040521	15040750	NM_079963_15041378	last_intron	+
2R	15055685	15055749	NM_206118_15055503	last_intron	-
2R	15055691	15055749	NM_001299511_15055503	last_intron	-
2R	15140095	15140470	NM_001043081_15140721	last_intron	+
2R	15140095	15141836	NM_137169_15144783	last_intron	+
2R	15140095	15141836	NM_206119_15143633	last_intron	+
2R	15141300	15141836	NM_001043082_15143633	last_intron	+
2R	15141300	15141836	NM_001259401_15144783	last_intron	+
2R	15145090	15145178	NM_001103849_15144968	last_intron	-
2R	15149077	15149163	NM_001169685_15149709	last_intron	+
2R	15149077	15149170	NM_137171_15149709	last_intron	+
2R	15180710	15188755	NM_001274059_15190292	last_intron	+
2R	15193004	15193067	NM_001169686_15192628	last_intron	-
2R	15194323	15194389	NM_001274060_15193996	last_intron	-
2R	15199582	15199634	NM_137172_15199065	last_intron	-
2R	15203901	15203960	NM_001274061_15204466	last_intron	+
2R	15204175	15204234	NM_001274062_15204466	last_intron	+
2R	15207799	15209811	NM_001274063_15206527	last_intron	-
2R	15211667	15211725	NM_166081_15211245	last_intron	-
2R	15215435	15215507	NM_001299512_15214060	last_intron	-
2R	15215435	15215507	NM_137176_15214281	last_intron	-
2R	15216878	15216941	NM_137177_15217070	last_intron	+
2R	15223326	15223383	NM_001299513_15224795	last_intron	+
2R	15223326	15223383	NM_001299514_15223671	last_intron	+
2R	15223326	15223383	NM_137179_15223815	last_intron	+
2R	15223326	15223383	NM_166082_15223883	last_intron	+
2R	15224255	15224321	NM_001299516_15223560	last_intron	-
2R	15257546	15257610	NM_079026_15258498	last_intron	+
2R	15262485	15262551	NM_137181_15262873	last_intron	+
2R	15264757	15264818	NM_001043084_15262808	last_intron	-
2R	15266970	15267229	NM_001043083_15266381	last_intron	-
2R	15297919	15297976	NM_137183_15296764	last_intron	-
2R	15311967	15312032	NM_001259407_15312964	last_intron	+
2R	15317377	15317433	NM_057513_15317834	last_intron	+
2R	15317377	15317433	NM_166087_15318236	last_intron	+
2R	15320508	15320565	NM_137185_15317817	last_intron	-
2R	15324147	15324201	NM_079027_15324892	last_intron	+
2R	15324147	15324201	NM_166090_15325490	last_intron	+
2R	15326290	15326350	NM_001299520_15325503	last_intron	-
2R	15326290	15326350	NM_137186_15325900	last_intron	-
2R	15328175	15328232	NM_137187_15327143	last_intron	-
2R	15339075	15339137	NM_137188_15339384	last_intron	+
2R	15365784	15365842	NM_001299521_15368300	last_intron	+
2R	15368433	15368485	NM_057675_15368074	last_intron	-
2R	15378421	15379556	NM_001299522_15376619	last_intron	-
2R	15384299	15384495	NM_001274064_15386443	last_intron	+
2R	15384299	15384495	NM_137190_15387851	last_intron	+
2R	15423443	15423500	NM_166095_15423185	last_intron	-
2R	15427348	15427422	NM_001103856_15427091	last_intron	-
2R	15456815	15463297	NM_001103852_15463846	last_intron	+
2R	15457924	15463297	NM_001103855_15463846	last_intron	+
2R	15459267	15463297	NM_001299525_15463846	last_intron	+
2R	15461226	15463297	NM_001274069_15463846	last_intron	+
2R	15466773	15466848	NM_001103857_15471091	last_intron	+
2R	15466773	15466848	NM_001274065_15471884	last_intron	+
2R	15472933	15473176	NM_001299530_15472175	last_intron	-
2R	15472933	15473176	NM_137195_15472465	last_intron	-
2R	15472984	15473176	NM_001299529_15472465	last_intron	-
2R	15486456	15486528	NM_001299531_15485953	last_intron	-
2R	15514267	15514396	NM_001299532_15515597	last_intron	+
2R	15518831	15518893	NM_001274070_15515778	last_intron	-
2R	15518831	15518893	NM_001274071_15517707	last_intron	-
2R	15537468	15537524	NM_001274072_15537782	last_intron	+
2R	15539519	15539577	NM_137200_15540014	last_intron	+
2R	15540403	15540456	NM_137201_15539554	last_intron	-
2R	15543662	15543755	NM_137202_15544409	last_intron	+
2R	15545388	15545452	NM_137203_15544316	last_intron	-
2R	15555649	15561814	NM_001274073_15562436	last_intron	+
2R	15556014	15561814	NM_001103860_15562436	last_intron	+
2R	15556478	15561814	NM_001103859_15562436	last_intron	+
2R	15556814	15561814	NM_137204_15562436	last_intron	+
2R	15557310	15561814	NM_001274074_15562436	last_intron	+
2R	15557607	15561814	NM_001274075_15562436	last_intron	+
2R	15558170	15561814	NM_001259413_15562436	last_intron	+
2R	15558588	15561814	NM_001259416_15562436	last_intron	+
2R	15559722	15561814	NM_001169688_15562436	last_intron	+
2R	15560203	15561814	NM_001259414_15562436	last_intron	+
2R	15560656	15561814	NM_001259415_15562436	last_intron	+
2R	15561113	15561814	NM_001259412_15562436	last_intron	+
2R	15561417	15561814	NM_166101_15562436	last_intron	+
2R	15563212	15563270	NM_137205_15562697	last_intron	-
2R	15566591	15566802	NM_058010_15566271	last_intron	-
2R	15570295	15570357	NM_057732_15569528	last_intron	-
2R	15572757	15572812	NM_001299534_15573170	last_intron	+
2R	15573391	15573449	NM_001299535_15573144	last_intron	-
2R	15637935	15650020	NM_001169689_15650310	last_intron	+
2R	15650070	15650173	NM_001259417_15650310	last_intron	+
2R	15650070	15656791	NM_001299536_15657214	last_intron	+
2R	15658401	15658609	NM_001169690_15657318	last_intron	-
2R	15663170	15663231	NM_079952_15660016	last_intron	-
2R	15677434	15677488	NM_137207_15677218	last_intron	-
2R	15681944	15682011	NM_166110_15682477	last_intron	+
2R	15684922	15686224	NM_176177_15687415	last_intron	+
